stage,idx,MIN_SCORE,MIN_WICK_TO_BODY_RATIO,ATR_MIN,ATR_MAX,total,triggered,coverage,wins_1m,losses_1m,wr_1m,wins_3m,losses_3m,wr_3m,wins_5m,losses_5m,wr_5m,objective
fine_tuning,175,6.0,1.2,1e-06,0.01,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,177,6.0,1.2,4e-05,0.0004,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,178,6.0,1.2,4e-05,0.001,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,179,6.0,1.2,4e-05,0.01,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,181,6.0,1.5,0.0,0.0004,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,182,6.0,1.5,0.0,0.001,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,183,6.0,1.5,0.0,0.01,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,185,6.0,1.5,1e-06,0.0004,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,186,6.0,1.5,1e-06,0.001,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,187,6.0,1.5,1e-06,0.01,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,189,6.0,1.5,4e-05,0.0004,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,190,6.0,1.5,4e-05,0.001,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,191,6.0,1.5,4e-05,0.01,102,1,0.9803921568627451,1,0,100.0,1,0,100.0,1,0,100.0,90.09803921568627
fine_tuning,1,3.0,0.8,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,5,3.0,0.8,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,9,3.0,0.8,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,13,3.0,1.0,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,17,3.0,1.0,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,21,3.0,1.0,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,25,3.0,1.2,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,29,3.0,1.2,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,33,3.0,1.2,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,37,3.0,1.5,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,41,3.0,1.5,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,45,3.0,1.5,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,49,4.0,0.8,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,53,4.0,0.8,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,57,4.0,0.8,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,61,4.0,1.0,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,65,4.0,1.0,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,69,4.0,1.0,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,73,4.0,1.2,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,77,4.0,1.2,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,81,4.0,1.2,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,85,4.0,1.5,0.0,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,89,4.0,1.5,1e-06,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,93,4.0,1.5,4e-05,0.0004,102,3,2.941176470588235,3,0,100.0,1,1,50.0,1,0,100.0,80.29411764705883
fine_tuning,3,3.0,0.8,0.0,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,7,3.0,0.8,1e-06,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,11,3.0,0.8,4e-05,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,51,4.0,0.8,0.0,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,55,4.0,0.8,1e-06,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,59,4.0,0.8,4e-05,0.01,102,6,5.88235294117647,5,1,83.33333333333334,3,2,60.0,3,1,75.0,70.921568627451
fine_tuning,15,3.0,1.0,0.0,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,19,3.0,1.0,1e-06,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,23,3.0,1.0,4e-05,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,63,4.0,1.0,0.0,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,67,4.0,1.0,1e-06,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,71,4.0,1.0,4e-05,0.01,102,5,4.901960784313726,4,1,80.0,2,2,50.0,2,1,66.66666666666666,66.49019607843137
fine_tuning,52,4.0,0.8,0.0,999.0,102,25,24.509803921568626,15,8,65.21739130434783,16,7,69.56521739130434,13,8,61.904761904761905,62.01619778346121
fine_tuning,56,4.0,0.8,1e-06,999.0,102,25,24.509803921568626,15,8,65.21739130434783,16,7,69.56521739130434,13,8,61.904761904761905,62.01619778346121
fine_tuning,60,4.0,0.8,4e-05,999.0,102,25,24.509803921568626,15,8,65.21739130434783,16,7,69.56521739130434,13,8,61.904761904761905,62.01619778346121
fine_tuning,2,3.0,0.8,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,6,3.0,0.8,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,10,3.0,0.8,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,14,3.0,1.0,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,18,3.0,1.0,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,22,3.0,1.0,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,26,3.0,1.2,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,27,3.0,1.2,0.0,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,30,3.0,1.2,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,31,3.0,1.2,1e-06,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,34,3.0,1.2,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,35,3.0,1.2,4e-05,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,38,3.0,1.5,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,39,3.0,1.5,0.0,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,42,3.0,1.5,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,43,3.0,1.5,1e-06,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,46,3.0,1.5,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,47,3.0,1.5,4e-05,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,50,4.0,0.8,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,54,4.0,0.8,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,58,4.0,0.8,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,62,4.0,1.0,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,66,4.0,1.0,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,70,4.0,1.0,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,74,4.0,1.2,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,75,4.0,1.2,0.0,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,78,4.0,1.2,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,79,4.0,1.2,1e-06,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,82,4.0,1.2,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,83,4.0,1.2,4e-05,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,86,4.0,1.5,0.0,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,87,4.0,1.5,0.0,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,90,4.0,1.5,1e-06,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,91,4.0,1.5,1e-06,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,94,4.0,1.5,4e-05,0.001,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,95,4.0,1.5,4e-05,0.01,102,4,3.9215686274509802,3,1,75.0,1,2,33.33333333333333,1,1,50.0,59.55882352941176
fine_tuning,4,3.0,0.8,0.0,999.0,102,30,29.411764705882355,17,11,60.71428571428571,19,9,67.85714285714286,16,10,61.53846153846154,59.0126050420168
fine_tuning,8,3.0,0.8,1e-06,999.0,102,30,29.411764705882355,17,11,60.71428571428571,19,9,67.85714285714286,16,10,61.53846153846154,59.0126050420168
fine_tuning,12,3.0,0.8,4e-05,999.0,102,30,29.411764705882355,17,11,60.71428571428571,19,9,67.85714285714286,16,10,61.53846153846154,59.0126050420168
fine_tuning,64,4.0,1.0,0.0,999.0,102,17,16.666666666666664,8,7,53.333333333333336,9,6,60.0,6,8,42.857142857142854,51.0
fine_tuning,68,4.0,1.0,1e-06,999.0,102,17,16.666666666666664,8,7,53.333333333333336,9,6,60.0,6,8,42.857142857142854,51.0
fine_tuning,72,4.0,1.0,4e-05,999.0,102,17,16.666666666666664,8,7,53.333333333333336,9,6,60.0,6,8,42.857142857142854,51.0
fine_tuning,76,4.0,1.2,0.0,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,80,4.0,1.2,1e-06,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,84,4.0,1.2,4e-05,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,88,4.0,1.5,0.0,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,92,4.0,1.5,1e-06,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,96,4.0,1.5,4e-05,999.0,102,15,14.705882352941178,7,6,53.84615384615385,7,6,53.84615384615385,4,8,33.33333333333333,49.93212669683258
fine_tuning,16,3.0,1.0,0.0,999.0,102,22,21.568627450980394,10,10,50.0,12,8,60.0,9,10,47.368421052631575,49.15686274509804
fine_tuning,20,3.0,1.0,1e-06,999.0,102,22,21.568627450980394,10,10,50.0,12,8,60.0,9,10,47.368421052631575,49.15686274509804
fine_tuning,24,3.0,1.0,4e-05,999.0,102,22,21.568627450980394,10,10,50.0,12,8,60.0,9,10,47.368421052631575,49.15686274509804
fine_tuning,28,3.0,1.2,0.0,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,32,3.0,1.2,1e-06,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,36,3.0,1.2,4e-05,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,40,3.0,1.5,0.0,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,44,3.0,1.5,1e-06,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,48,3.0,1.5,4e-05,999.0,102,20,19.607843137254903,9,9,50.0,10,8,55.55555555555556,7,10,41.17647058823529,48.071895424836605
fine_tuning,98,5.0,0.8,0.0,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,99,5.0,0.8,0.0,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,102,5.0,0.8,1e-06,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,103,5.0,0.8,1e-06,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,106,5.0,0.8,4e-05,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,107,5.0,0.8,4e-05,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,110,5.0,1.0,0.0,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,111,5.0,1.0,0.0,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,114,5.0,1.0,1e-06,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,115,5.0,1.0,1e-06,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,118,5.0,1.0,4e-05,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,119,5.0,1.0,4e-05,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,122,5.0,1.2,0.0,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,123,5.0,1.2,0.0,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,126,5.0,1.2,1e-06,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,127,5.0,1.2,1e-06,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,130,5.0,1.2,4e-05,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,131,5.0,1.2,4e-05,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,134,5.0,1.5,0.0,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,135,5.0,1.5,0.0,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,138,5.0,1.5,1e-06,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,139,5.0,1.5,1e-06,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,142,5.0,1.5,4e-05,0.001,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,143,5.0,1.5,4e-05,0.01,102,2,1.9607843137254901,1,1,50.0,1,1,50.0,1,1,50.0,45.19607843137255
fine_tuning,100,5.0,0.8,0.0,999.0,102,12,11.76470588235294,4,8,33.33333333333333,7,4,63.63636363636363,6,4,60.0,37.23707664884135
fine_tuning,104,5.0,0.8,1e-06,999.0,102,12,11.76470588235294,4,8,33.33333333333333,7,4,63.63636363636363,6,4,60.0,37.23707664884135
fine_tuning,108,5.0,0.8,4e-05,999.0,102,12,11.76470588235294,4,8,33.33333333333333,7,4,63.63636363636363,6,4,60.0,37.23707664884135
fine_tuning,124,5.0,1.2,0.0,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,128,5.0,1.2,1e-06,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,132,5.0,1.2,4e-05,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,136,5.0,1.5,0.0,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,140,5.0,1.5,1e-06,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,144,5.0,1.5,4e-05,999.0,102,9,8.823529411764707,3,6,33.33333333333333,5,3,62.5,4,4,50.0,36.7156862745098
fine_tuning,112,5.0,1.0,0.0,999.0,102,10,9.803921568627452,3,7,30.0,6,3,66.66666666666666,5,4,55.55555555555556,35.31372549019608
fine_tuning,116,5.0,1.0,1e-06,999.0,102,10,9.803921568627452,3,7,30.0,6,3,66.66666666666666,5,4,55.55555555555556,35.31372549019608
fine_tuning,120,5.0,1.0,4e-05,999.0,102,10,9.803921568627452,3,7,30.0,6,3,66.66666666666666,5,4,55.55555555555556,35.31372549019608
fine_tuning,172,6.0,1.2,0.0,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,176,6.0,1.2,1e-06,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,180,6.0,1.2,4e-05,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,184,6.0,1.5,0.0,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,188,6.0,1.5,1e-06,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,192,6.0,1.5,4e-05,999.0,102,5,4.901960784313726,1,4,20.0,4,1,80.0,3,2,60.0,30.490196078431374
fine_tuning,148,6.0,0.8,0.0,999.0,102,6,5.88235294117647,1,5,16.666666666666664,5,1,83.33333333333334,4,2,66.66666666666666,28.92156862745098
fine_tuning,152,6.0,0.8,1e-06,999.0,102,6,5.88235294117647,1,5,16.666666666666664,5,1,83.33333333333334,4,2,66.66666666666666,28.92156862745098
